customer_id,age_category,income_category,loan_amount_category,loan_period_category,payment_failure_history,credit_rating,late_payment_last_month,inflation_rate,loan_interest_rate
2159,3,3,2,2,0,1,0,1.95%,5.50%
2160,3,3,2,2,0,2,1,1.95%,5.50%
2161,3,3,2,3,1,5,1,1.95%,5.50%
2162,3,2,2,3,1,3,1,1.95%,5.50%
2163,3,3,3,1,0,5,1,1.95%,5.50%
2164,3,2,2,3,0,5,1,1.95%,5.50%
2165,1,2,3,2,1,4,1,1.95%,5.50%
2166,4,2,2,3,0,3,1,1.95%,5.50%
2167,1,3,3,3,0,3,1,1.95%,5.50%
2168,3,3,2,3,0,4,1,1.95%,5.50%
2169,3,3,3,3,0,5,1,1.95%,5.50%
2170,3,3,3,3,1,2,1,1.95%,5.50%
2171,3,2,3,2,1,3,1,1.95%,5.50%
2172,3,3,1,3,1,1,0,1.95%,5.50%
2173,3,3,3,2,1,2,1,1.95%,5.50%
2174,3,3,3,3,0,1,0,1.95%,5.50%
2175,3,2,2,3,0,5,1,1.95%,5.50%
2176,2,3,3,1,0,1,0,1.95%,5.50%
2177,3,2,3,2,1,3,1,1.95%,5.50%
2178,2,3,3,2,0,2,1,1.95%,5.50%
2179,2,2,2,3,0,1,0,1.95%,5.50%
2180,2,3,3,3,1,5,1,1.95%,5.50%
2181,2,2,3,3,0,2,1,1.95%,5.50%
2182,3,3,3,2,0,5,1,1.95%,5.50%
2183,1,3,3,2,0,5,1,1.95%,5.50%
2184,2,3,1,3,1,5,1,1.95%,5.50%
2185,3,3,2,3,1,1,0,1.95%,5.50%
2186,1,2,3,3,0,3,1,1.95%,5.50%
2187,3,3,1,3,1,2,1,1.95%,5.50%
2188,2,3,2,3,0,1,0,1.95%,5.50%
2189,3,2,3,2,0,4,1,1.95%,5.50%
2190,2,3,2,3,0,1,0,1.95%,5.50%
2191,1,3,2,1,0,5,1,1.95%,5.50%
2192,2,3,3,3,0,1,0,1.95%,5.50%
2193,2,3,2,2,0,2,1,1.95%,5.50%
2194,3,3,3,2,0,1,0,1.95%,5.50%
2195,3,3,3,2,0,2,1,1.95%,5.50%
2196,2,3,3,2,0,1,0,1.95%,5.50%
2197,3,2,3,3,1,5,1,1.95%,5.50%
2198,2,2,2,2,0,1,0,1.95%,5.50%
2199,3,3,2,2,0,1,0,1.95%,5.50%
2200,2,3,3,2,1,2,1,1.95%,5.50%
2201,2,3,3,2,0,3,1,1.95%,5.50%
2202,2,3,2,3,1,2,1,1.95%,5.50%
2203,3,3,2,2,0,1,0,1.95%,5.50%
2204,3,1,3,1,0,3,1,1.95%,5.50%
2205,3,3,3,2,1,2,1,1.95%,5.50%
2206,1,3,3,1,0,3,1,1.95%,5.50%
2207,2,3,3,2,1,4,1,1.95%,5.50%
2208,3,2,2,3,0,4,1,1.95%,5.50%
2209,2,2,2,2,0,5,1,1.95%,5.50%
2210,3,3,2,3,0,4,1,1.95%,5.50%
2211,3,3,3,3,0,4,1,1.95%,5.50%
2212,3,2,3,3,0,4,1,1.95%,5.50%
2213,3,2,2,3,0,2,1,1.95%,5.50%
2214,3,2,2,3,0,1,0,1.95%,5.50%
2215,1,3,3,3,0,4,1,1.95%,5.50%
2216,3,1,3,2,1,2,1,1.95%,5.50%
2217,3,2,2,3,1,4,1,1.95%,5.50%
2218,1,3,3,3,0,4,1,1.95%,5.50%
2219,2,2,3,3,0,4,1,1.95%,5.50%
2220,3,3,3,2,0,3,1,1.95%,5.50%
2221,3,2,3,3,0,4,1,1.95%,5.50%
2222,2,3,2,2,1,1,0,1.95%,5.50%
2223,3,3,3,3,1,5,1,1.95%,5.50%
2224,3,2,3,2,1,5,1,1.95%,5.50%
2225,2,2,3,2,1,2,1,1.95%,5.50%
2226,3,3,3,3,0,1,0,1.95%,5.50%
2227,3,3,3,2,0,3,1,1.95%,5.50%
2228,1,2,3,3,0,2,1,1.95%,5.50%
2229,1,3,3,2,0,3,1,1.95%,5.50%
2230,2,3,2,2,1,2,1,1.95%,5.50%
2231,3,3,2,3,0,5,1,1.95%,5.50%
2232,2,3,2,3,0,3,1,1.95%,5.50%
2233,2,3,3,2,0,4,1,1.95%,5.50%
2234,1,1,3,2,0,4,1,1.95%,5.50%
2235,2,2,2,3,0,5,1,1.95%,5.50%
2236,1,2,3,2,0,3,1,1.95%,5.50%
2237,3,2,2,3,1,5,1,1.95%,5.50%
2238,3,3,2,2,0,3,1,1.95%,5.50%
2239,3,3,2,2,0,2,1,1.95%,5.50%
2240,1,3,2,2,0,3,1,1.95%,5.50%
2241,3,3,2,3,0,2,1,1.95%,5.50%
2242,4,1,3,3,0,4,1,1.95%,5.50%
2243,3,3,3,2,0,1,0,1.95%,5.50%
2244,1,2,3,2,0,5,1,1.95%,5.50%
2245,1,3,3,3,0,4,1,1.95%,5.50%
2246,3,2,3,2,0,1,0,1.95%,5.50%
2247,2,3,2,2,0,1,0,1.95%,5.50%
2248,2,1,2,3,0,1,0,1.95%,5.50%
2249,2,1,3,3,0,2,1,1.95%,5.50%
2250,3,2,3,3,1,1,0,1.95%,5.50%
2251,3,3,2,3,0,4,1,1.95%,5.50%
2252,3,2,1,3,0,4,1,1.95%,5.50%
2253,3,3,3,2,0,3,1,1.95%,5.50%
2254,3,3,3,3,0,3,1,1.95%,5.50%
2255,4,3,3,2,0,1,0,1.95%,5.50%
2256,4,2,3,2,0,1,0,1.95%,5.50%
2257,1,2,2,2,1,2,1,1.95%,5.50%
2258,4,3,2,2,0,2,1,1.95%,5.50%
2259,3,3,2,2,0,3,1,1.95%,5.50%
2260,1,3,1,3,0,2,1,1.95%,5.50%
2261,1,3,2,3,0,1,0,1.95%,5.50%
2262,3,3,2,3,0,3,1,1.95%,5.50%
2263,3,3,2,2,1,1,0,1.95%,5.50%
2264,4,3,3,3,1,5,1,1.95%,5.50%
2265,3,3,3,3,0,2,1,1.95%,5.50%
2266,1,2,2,3,0,4,1,1.95%,5.50%
2267,2,3,3,2,1,1,0,1.95%,5.50%
2268,4,3,3,3,0,2,1,1.95%,5.50%
2269,1,3,3,3,0,1,0,1.95%,5.50%
2270,2,2,2,3,0,5,1,1.95%,5.50%
2271,2,2,3,3,0,5,1,1.95%,5.50%
2272,3,3,3,2,1,3,1,1.95%,5.50%
2273,3,2,3,1,0,5,1,1.95%,5.50%
2274,4,3,3,3,1,4,1,1.95%,5.50%
2275,1,3,2,2,0,5,1,1.95%,5.50%
2276,3,3,2,3,1,2,1,1.95%,5.50%
2277,3,3,3,3,1,4,1,1.95%,5.50%
2278,3,3,2,3,0,2,1,1.95%,5.50%
2279,3,3,3,3,1,2,1,1.95%,5.50%
2280,2,3,3,3,0,3,1,1.95%,5.50%
2281,2,3,3,3,1,3,1,1.95%,5.50%
2282,4,3,3,3,0,2,1,1.95%,5.50%
2283,1,2,3,3,0,5,1,1.95%,5.50%
2284,2,1,3,2,0,2,1,1.95%,5.50%
2285,3,2,3,3,0,5,1,1.95%,5.50%
2286,3,3,2,1,0,3,1,1.95%,5.50%
2287,3,2,2,2,0,2,1,1.95%,5.50%
2288,2,3,3,3,0,4,1,1.95%,5.50%
2289,3,3,2,3,0,2,1,1.95%,5.50%
2290,3,3,3,3,0,3,1,1.95%,5.50%
2291,3,3,2,3,0,1,0,1.95%,5.50%
2292,3,3,1,2,0,4,1,1.95%,5.50%
2293,1,3,2,2,1,5,1,1.95%,5.50%
2294,3,3,3,3,0,1,0,1.95%,5.50%
2295,3,3,2,2,0,1,0,1.95%,5.50%
2296,3,3,3,2,0,2,1,1.95%,5.50%
2297,3,1,3,2,0,5,1,1.95%,5.50%
2298,3,2,2,3,0,1,0,1.95%,5.50%
2299,3,3,3,3,0,5,1,1.95%,5.50%
2300,3,3,3,2,0,5,1,1.95%,5.50%
2301,2,2,3,2,0,4,1,1.95%,5.50%
2302,3,3,3,2,0,2,1,1.95%,5.50%
2303,2,3,3,3,0,5,1,1.95%,5.50%
2304,3,1,3,2,0,1,0,1.95%,5.50%
2305,3,1,2,2,0,4,1,1.95%,5.50%
2306,3,3,3,3,0,4,1,1.95%,5.50%
2307,3,1,2,2,1,2,1,1.95%,5.50%
2308,4,3,2,3,1,4,1,1.95%,5.50%
2309,1,2,2,2,0,3,1,1.95%,5.50%
2310,3,1,3,3,0,1,0,1.95%,5.50%
2311,3,2,2,2,0,5,1,1.95%,5.50%
2312,1,3,3,2,0,1,0,1.95%,5.50%
2313,2,2,3,1,0,4,1,1.95%,5.50%
2314,3,3,3,3,1,5,1,1.95%,5.50%
2315,3,3,2,3,0,2,1,1.95%,5.50%
2316,3,2,3,2,0,3,1,1.95%,5.50%
2317,2,3,3,3,1,5,1,1.95%,5.50%
2318,4,3,2,2,0,4,1,1.95%,5.50%
2319,2,2,3,2,0,4,1,1.95%,5.50%
2320,4,2,2,2,0,4,1,1.95%,5.50%
2321,4,3,3,2,0,1,0,1.95%,5.50%
2322,3,3,3,2,0,2,1,1.95%,5.50%
2323,3,3,2,3,0,3,1,1.95%,5.50%
2324,3,1,2,3,0,5,1,1.95%,5.50%
2325,2,2,2,2,1,1,0,1.95%,5.50%
2326,3,3,3,2,0,4,1,1.95%,5.50%
2327,3,2,2,2,0,2,1,1.95%,5.50%
2328,1,2,2,3,0,3,1,1.95%,5.50%
2329,2,3,2,1,0,4,1,1.95%,5.50%
2330,3,3,1,2,1,4,1,1.95%,5.50%
2331,3,3,1,3,0,2,1,1.95%,5.50%
2332,2,2,3,1,0,1,0,1.95%,5.50%
2333,3,3,1,2,0,1,0,1.95%,5.50%
2334,3,3,3,3,1,5,1,1.95%,5.50%
2335,2,3,2,3,0,1,0,1.95%,5.50%
2336,3,3,1,3,0,1,0,1.95%,5.50%
2337,2,1,2,3,0,3,1,1.95%,5.50%
2338,2,2,2,3,0,5,1,1.95%,5.50%
2339,3,3,3,2,0,5,1,1.95%,5.50%
2340,2,3,3,3,0,1,0,1.95%,5.50%
2341,2,3,3,2,0,4,1,1.95%,5.50%
2342,2,2,2,3,0,3,1,1.95%,5.50%
2343,1,2,2,3,0,3,1,1.95%,5.50%
2344,3,3,2,2,0,2,1,1.95%,5.50%
2345,3,1,2,2,0,4,1,1.95%,5.50%
2346,1,3,2,3,0,3,1,1.95%,5.50%
2347,3,2,2,3,0,4,1,1.95%,5.50%
2348,1,3,3,3,0,4,1,1.95%,5.50%
2349,4,2,1,2,0,3,1,1.95%,5.50%
2350,3,3,3,3,0,2,1,1.95%,5.50%
2351,2,1,2,3,0,3,1,1.95%,5.50%
2352,4,1,3,3,0,5,1,1.95%,5.50%
2353,3,3,3,3,0,1,0,1.95%,5.50%
2354,4,2,3,2,0,3,1,1.95%,5.50%
2355,1,3,3,3,1,4,1,1.95%,5.50%
2356,1,2,2,2,0,5,1,1.95%,5.50%
2357,3,3,2,2,1,4,1,1.95%,5.50%
2358,3,3,3,2,0,2,1,1.95%,5.50%
2359,2,3,3,3,0,2,1,1.95%,5.50%
2360,3,2,2,3,0,5,1,1.95%,5.50%
2361,4,3,2,3,0,2,1,1.95%,5.50%
2362,2,3,2,2,0,4,1,1.95%,5.50%
2363,1,2,3,2,0,5,1,1.95%,5.50%
2364,3,3,2,2,0,5,1,1.95%,5.50%
2365,4,2,2,3,0,3,1,1.95%,5.50%
2366,1,3,3,2,0,1,0,1.95%,5.50%
2367,3,2,2,2,0,2,1,1.95%,5.50%
2368,3,2,2,2,0,5,1,1.95%,5.50%
2369,3,3,3,3,1,5,1,1.95%,5.50%
2370,2,3,2,2,0,1,0,1.95%,5.50%
2371,1,3,2,3,0,5,1,1.95%,5.50%
2372,2,3,2,2,1,5,1,1.95%,5.50%
2373,2,2,3,3,1,3,1,1.95%,5.50%
2374,1,2,2,2,0,3,1,1.95%,5.50%
2375,3,2,3,2,1,3,1,1.95%,5.50%
2376,2,3,2,1,0,4,1,1.95%,5.50%
2377,2,3,2,3,0,3,1,1.95%,5.50%
2378,3,3,2,3,0,3,1,1.95%,5.50%
2379,2,3,3,3,0,4,1,1.95%,5.50%
2380,3,2,2,2,1,5,1,1.95%,5.50%
2381,2,3,2,3,0,5,1,1.95%,5.50%
2382,4,3,2,3,0,5,1,1.95%,5.50%
2383,2,3,2,3,1,5,1,1.95%,5.50%
2384,3,3,3,3,1,3,1,1.95%,5.50%
2385,3,3,2,3,0,2,1,1.95%,5.50%
2386,2,3,2,2,0,1,0,1.95%,5.50%
2387,1,3,2,2,0,2,1,1.95%,5.50%
2388,2,3,3,3,0,3,1,1.95%,5.50%
2389,4,2,2,2,1,5,1,1.95%,5.50%
2390,3,3,2,2,0,5,1,1.95%,5.50%
2391,3,2,3,2,0,4,1,1.95%,5.50%
2392,3,2,2,1,0,2,1,1.95%,5.50%
2393,3,3,3,2,0,1,0,1.95%,5.50%
2394,3,1,3,2,0,5,1,1.95%,5.50%
2395,3,3,2,2,0,3,1,1.95%,5.50%
2396,3,3,2,2,0,4,1,1.95%,5.50%
2397,2,3,3,3,1,1,0,1.95%,5.50%
2398,1,2,3,2,1,3,1,1.95%,5.50%
2399,3,2,3,3,0,1,0,1.95%,5.50%
2400,1,2,3,2,0,2,1,1.95%,5.50%
2401,1,3,2,3,0,2,1,1.95%,5.50%
2402,3,2,3,3,1,3,1,1.95%,5.50%
2403,2,3,2,2,0,4,1,1.95%,5.50%
2404,2,3,2,1,0,3,1,1.95%,5.50%
2405,2,1,2,1,0,5,1,1.95%,5.50%
2406,2,3,2,2,0,3,1,1.95%,5.50%
2407,2,3,3,3,0,3,1,1.95%,5.50%
2408,3,3,2,3,0,3,1,1.95%,5.50%
2409,2,2,2,3,0,1,0,1.95%,5.50%
2410,2,3,2,3,0,2,1,1.95%,5.50%
2411,3,3,3,3,0,2,1,1.95%,5.50%
2412,2,3,2,3,0,4,1,1.95%,5.50%
2413,3,3,3,2,1,5,1,1.95%,5.50%
2414,2,3,3,3,0,2,1,1.95%,5.50%
2415,2,3,2,2,0,5,1,1.95%,5.50%
2416,3,3,3,2,0,5,1,1.95%,5.50%
2417,3,3,3,3,1,5,1,1.95%,5.50%
2418,2,3,2,3,0,2,1,1.95%,5.50%
2419,1,2,3,3,0,2,1,1.95%,5.50%
2420,2,3,2,2,0,4,1,1.95%,5.50%
2421,3,3,1,2,0,1,0,1.95%,5.50%
2422,3,2,2,2,0,1,0,1.95%,5.50%
2423,3,3,3,2,0,3,1,1.95%,5.50%
2424,3,3,3,2,0,3,1,1.95%,5.50%
2425,3,3,2,3,0,3,1,1.95%,5.50%
2426,2,2,2,2,0,3,1,1.95%,5.50%
2427,3,3,3,2,0,1,0,1.95%,5.50%
2428,3,2,2,2,1,3,1,1.95%,5.50%
2429,1,3,3,3,1,1,0,1.95%,5.50%
2430,3,3,2,3,0,4,1,1.95%,5.50%
2431,4,2,3,2,0,2,1,1.95%,5.50%
2432,2,3,2,2,1,3,1,1.95%,5.50%
2433,4,2,2,3,0,3,1,1.95%,5.50%
2434,1,3,3,3,0,1,0,1.95%,5.50%
2435,3,2,2,3,1,3,1,1.95%,5.50%
2436,1,2,2,3,0,3,1,1.95%,5.50%
2437,1,2,3,2,1,1,0,1.95%,5.50%
2438,2,1,3,3,0,3,1,1.95%,5.50%
2439,3,3,3,3,0,5,1,1.95%,5.50%
2440,2,3,3,2,0,4,1,1.95%,5.50%
2441,3,2,2,3,0,3,1,1.95%,5.50%
2442,3,1,3,3,0,4,1,1.95%,5.50%
2443,1,2,3,3,0,4,1,1.95%,5.50%
2444,3,3,2,3,0,2,1,1.95%,5.50%
2445,2,3,2,2,1,2,1,1.95%,5.50%
2446,2,2,3,2,0,3,1,1.95%,5.50%
2447,3,3,3,2,0,1,0,1.95%,5.50%
2448,2,3,2,3,0,4,1,1.95%,5.50%
2449,3,3,2,3,0,3,1,1.95%,5.50%
2450,3,3,2,2,0,3,1,1.95%,5.50%
2451,2,2,2,3,0,1,0,1.95%,5.50%
2452,1,3,3,2,0,2,1,1.95%,5.50%
2453,1,3,2,1,0,3,1,1.95%,5.50%
2454,2,2,2,3,0,5,1,1.95%,5.50%
2455,2,2,2,2,1,4,1,1.95%,5.50%
2456,2,3,3,3,0,1,0,1.95%,5.50%
2457,4,2,3,3,0,2,1,1.95%,5.50%
2458,2,2,3,2,0,5,1,1.95%,5.50%
2459,3,3,2,2,1,3,1,1.95%,5.50%
2460,2,3,2,3,0,2,1,1.95%,5.50%
2461,3,3,2,2,0,4,1,1.95%,5.50%
2462,3,3,2,3,1,1,0,1.95%,5.50%
2463,3,3,3,2,0,1,0,1.95%,5.50%
2464,1,3,2,2,0,2,1,1.95%,5.50%
2465,2,1,2,3,0,2,1,1.95%,5.50%
2466,2,3,3,3,0,3,1,1.95%,5.50%
2467,3,3,2,2,1,1,0,1.95%,5.50%
2468,2,3,3,3,0,2,1,1.95%,5.50%
2469,3,3,3,3,0,2,1,1.95%,5.50%
2470,3,3,2,3,0,4,1,1.95%,5.50%
2471,3,2,1,2,0,4,1,1.95%,5.50%
2472,3,3,3,3,0,3,1,1.95%,5.50%
2473,3,1,2,3,0,2,1,1.95%,5.50%
2474,3,3,3,3,0,4,1,1.95%,5.50%
2475,2,2,2,3,0,3,1,1.95%,5.50%
2476,3,2,2,2,0,1,0,1.95%,5.50%
2477,3,2,2,2,0,5,1,1.95%,5.50%
2478,2,2,2,3,0,4,1,1.95%,5.50%
2479,3,3,3,3,1,2,1,1.95%,5.50%
2480,3,1,3,3,0,4,1,1.95%,5.50%
2481,3,3,3,3,0,3,1,1.95%,5.50%
2482,1,1,2,3,0,1,0,1.95%,5.50%
2483,2,3,3,3,1,5,1,1.95%,5.50%
2484,2,3,3,1,1,4,1,1.95%,5.50%
2485,3,3,2,3,0,5,1,1.95%,5.50%
2486,3,3,3,3,1,5,1,1.95%,5.50%
2487,2,2,2,3,0,5,1,1.95%,5.50%
2488,4,2,1,3,1,2,1,1.95%,5.50%
2489,2,1,2,2,0,4,1,1.95%,5.50%
2490,2,3,2,2,0,3,1,1.95%,5.50%
2491,3,2,3,3,0,1,0,1.95%,5.50%
2492,3,3,2,2,1,5,1,1.95%,5.50%
2493,3,3,2,2,0,1,0,1.95%,5.50%
2494,3,2,2,3,0,4,1,1.95%,5.50%
2495,3,2,2,1,0,1,0,1.95%,5.50%
2496,2,3,3,2,0,2,1,1.95%,5.50%
2497,3,3,3,3,0,4,1,1.95%,5.50%
2498,2,3,3,2,0,3,1,1.95%,5.50%
2499,1,3,3,3,1,4,1,1.95%,5.50%
2500,2,3,2,2,0,2,1,1.95%,5.50%
2501,1,3,3,3,1,1,0,1.95%,5.50%
2502,2,3,3,2,0,1,0,1.95%,5.50%
2503,1,3,2,2,1,2,1,1.95%,5.50%
2504,1,3,2,2,0,4,1,1.95%,5.50%
2505,1,2,3,2,0,4,1,1.95%,5.50%
2506,1,3,2,3,0,3,1,1.95%,5.50%
2507,2,2,2,2,1,2,1,1.95%,5.50%
2508,1,3,3,3,0,1,0,1.95%,5.50%
2509,3,3,2,3,1,4,1,1.95%,5.50%
2510,2,2,3,2,1,1,0,1.95%,5.50%
2511,1,2,2,3,0,2,1,1.95%,5.50%
2512,1,3,3,2,0,2,1,1.95%,5.50%
2513,1,2,3,2,1,2,1,1.95%,5.50%
2514,2,2,3,2,0,1,0,1.95%,5.50%
2515,2,3,3,3,0,2,1,1.95%,5.50%
2516,3,2,2,2,0,1,0,1.95%,5.50%
2517,2,3,1,3,0,2,1,1.95%,5.50%
2518,2,3,3,3,0,1,0,1.95%,5.50%
2519,1,3,2,3,0,5,1,1.95%,5.50%
2520,3,2,3,2,0,3,1,1.95%,5.50%
2521,3,1,2,2,0,1,0,1.95%,5.50%
2522,2,1,2,3,0,4,1,1.95%,5.50%
2523,2,3,2,3,0,1,0,1.95%,5.50%
2524,2,3,2,2,0,5,1,1.95%,5.50%
2525,3,3,2,2,0,3,1,1.95%,5.50%
2526,1,3,2,2,0,1,0,1.95%,5.50%
2527,2,3,2,2,0,5,1,1.95%,5.50%
2528,3,1,2,3,1,3,1,1.95%,5.50%
2529,3,3,3,3,1,4,1,1.95%,5.50%
2530,1,3,2,2,0,1,0,1.95%,5.50%
2531,3,3,2,2,0,5,1,1.95%,5.50%
2532,3,3,2,2,1,1,0,1.95%,5.50%
2533,3,3,1,3,1,1,0,1.95%,5.50%
2534,2,2,3,3,1,4,1,1.95%,5.50%
2535,3,3,2,3,0,2,1,1.95%,5.50%
2536,2,3,2,3,0,3,1,1.95%,5.50%
2537,2,2,3,3,0,3,1,1.95%,5.50%
2538,3,2,3,3,0,4,1,1.95%,5.50%
2539,3,1,2,2,1,3,1,1.95%,5.50%
2540,2,1,3,2,0,2,1,1.95%,5.50%
2541,1,2,2,2,0,2,1,1.95%,5.50%
2542,2,2,2,2,0,4,1,1.95%,5.50%
2543,2,2,3,1,0,3,1,1.95%,5.50%
2544,1,2,1,3,0,3,1,1.95%,5.50%
2545,3,2,3,3,1,3,1,1.95%,5.50%
2546,3,3,2,2,0,3,1,1.95%,5.50%
2547,3,3,2,2,0,4,1,1.95%,5.50%
2548,2,3,3,2,0,4,1,1.95%,5.50%
2549,2,2,3,2,0,5,1,1.95%,5.50%
2550,2,3,3,3,0,3,1,1.95%,5.50%
2551,1,3,3,2,1,1,0,1.95%,5.50%
2552,3,3,3,2,0,2,1,1.95%,5.50%
2553,3,3,3,3,1,2,1,1.95%,5.50%
2554,3,3,3,3,0,4,1,1.95%,5.50%
2555,3,3,3,2,1,2,1,1.95%,5.50%
2556,4,3,3,2,0,4,1,1.95%,5.50%
2557,3,3,2,3,0,2,1,1.95%,5.50%
2558,3,3,3,3,1,1,0,1.95%,5.50%
2559,3,2,2,2,0,3,1,1.95%,5.50%
2560,3,1,3,2,0,5,1,1.95%,5.50%
2561,3,1,2,2,0,5,1,1.95%,5.50%
2562,1,3,3,2,1,4,1,1.95%,5.50%
2563,3,3,2,2,0,2,1,1.95%,5.50%
2564,4,3,3,2,0,4,1,1.95%,5.50%
2565,2,3,2,2,0,1,0,1.95%,5.50%
2566,2,2,2,2,1,3,1,1.95%,5.50%
2567,3,2,2,2,0,3,1,1.95%,5.50%
2568,3,3,2,2,1,3,1,1.95%,5.50%
2569,2,3,2,2,0,1,0,1.95%,5.50%
2570,3,1,3,1,0,4,1,1.95%,5.50%
2571,2,3,2,2,0,4,1,1.95%,5.50%
2572,2,3,3,2,1,5,1,1.95%,5.50%
2573,2,2,2,3,0,1,0,1.95%,5.50%
2574,3,2,3,2,0,1,0,1.95%,5.50%
2575,2,2,3,2,0,2,1,1.95%,5.50%
2576,4,3,3,3,0,1,0,1.95%,5.50%
2577,2,2,3,2,0,3,1,1.95%,5.50%
2578,1,1,3,3,0,1,0,1.95%,5.50%
2579,3,1,3,2,0,5,1,1.95%,5.50%
2580,1,2,2,3,1,4,1,1.95%,5.50%
2581,2,3,3,2,1,4,1,1.95%,5.50%
2582,4,3,2,3,0,5,1,1.95%,5.50%
2583,2,2,2,3,0,1,0,1.95%,5.50%
2584,1,2,2,3,0,1,0,1.95%,5.50%
2585,3,3,2,3,0,1,0,1.95%,5.50%
2586,4,3,3,3,0,1,0,1.95%,5.50%
2587,1,3,3,3,0,3,1,1.95%,5.50%
2588,2,3,3,3,0,1,0,1.95%,5.50%
2589,2,3,2,2,0,1,0,1.95%,5.50%
2590,1,1,2,3,0,3,1,1.95%,5.50%
2591,3,3,3,3,0,4,1,1.95%,5.50%
2592,2,3,3,2,0,1,0,1.95%,5.50%
2593,3,2,3,3,0,5,1,1.95%,5.50%
2594,3,3,3,2,0,3,1,1.95%,5.50%
2595,3,2,2,2,0,3,1,1.95%,5.50%
2596,1,3,1,2,0,2,1,1.95%,5.50%
2597,2,3,2,2,0,5,1,1.95%,5.50%
2598,3,2,3,3,0,5,1,1.95%,5.50%
2599,3,3,3,3,1,2,1,1.95%,5.50%
2600,2,3,3,3,0,4,1,1.95%,5.50%
2601,2,3,2,3,0,1,0,1.95%,5.50%
2602,3,3,3,2,0,2,1,1.95%,5.50%
2603,3,3,2,3,0,1,0,1.95%,5.50%
2604,3,3,3,2,0,1,0,1.95%,5.50%
2605,3,3,3,3,1,4,1,1.95%,5.50%
2606,3,3,2,2,0,1,0,1.95%,5.50%
2607,1,3,3,3,0,2,1,1.95%,5.50%
2608,3,2,2,2,0,1,0,1.95%,5.50%
2609,2,3,2,3,0,1,0,1.95%,5.50%
2610,2,3,3,2,0,1,0,1.95%,5.50%
2611,2,3,3,3,0,5,1,1.95%,5.50%
2612,3,2,2,3,0,2,1,1.95%,5.50%
2613,3,3,3,2,0,3,1,1.95%,5.50%
2614,3,3,2,3,0,4,1,1.95%,5.50%
2615,3,2,3,3,0,3,1,1.95%,5.50%
2616,2,3,2,3,0,4,1,1.95%,5.50%
2617,3,3,3,3,0,1,0,1.95%,5.50%
2618,1,3,3,3,0,4,1,1.95%,5.50%
2619,2,3,2,2,0,1,0,1.95%,5.50%
2620,3,3,1,2,0,3,1,1.95%,5.50%
2621,2,3,3,2,0,3,1,1.95%,5.50%
2622,3,3,2,2,0,1,0,1.95%,5.50%
2623,2,3,3,2,0,3,1,1.95%,5.50%
2624,4,3,3,3,0,4,1,1.95%,5.50%
2625,3,3,3,3,0,4,1,1.95%,5.50%
2626,3,3,3,3,0,1,0,1.95%,5.50%
2627,3,2,2,2,0,1,0,1.95%,5.50%
2628,3,3,2,3,0,3,1,1.95%,5.50%
2629,2,3,2,2,0,5,1,1.95%,5.50%
2630,3,3,2,3,0,4,1,1.95%,5.50%
2631,3,2,3,3,0,1,0,1.95%,5.50%
2632,3,2,3,3,0,5,1,1.95%,5.50%
2633,2,2,2,3,0,3,1,1.95%,5.50%
2634,2,2,2,2,1,5,1,1.95%,5.50%
2635,2,1,3,3,0,3,1,1.95%,5.50%
2636,1,3,2,3,0,2,1,1.95%,5.50%
2637,3,3,2,2,0,5,1,1.95%,5.50%
2638,3,3,3,3,0,1,0,1.95%,5.50%
2639,2,3,2,3,0,1,0,1.95%,5.50%
2640,2,3,3,2,0,4,1,1.95%,5.50%
2641,3,2,2,3,0,1,0,1.95%,5.50%
2642,2,3,2,2,0,2,1,1.95%,5.50%
2643,1,3,2,2,0,2,1,1.95%,5.50%
2644,3,3,3,2,0,4,1,1.95%,5.50%
2645,4,3,3,3,0,4,1,1.95%,5.50%
2646,3,3,2,2,0,5,1,1.95%,5.50%
2647,2,3,3,2,0,2,1,1.95%,5.50%
2648,3,3,2,2,0,4,1,1.95%,5.50%
2649,3,3,2,3,0,1,0,1.95%,5.50%
2650,3,2,2,3,0,3,1,1.95%,5.50%
2651,2,3,3,2,1,2,1,1.95%,5.50%
2652,3,3,3,1,0,3,1,1.95%,5.50%
2653,3,3,2,2,0,1,0,1.95%,5.50%
2654,3,3,2,3,0,1,0,1.95%,5.50%
2655,3,3,3,3,1,2,1,1.95%,5.50%
2656,3,3,3,3,0,5,1,1.95%,5.50%
2657,3,3,3,2,1,2,1,1.95%,5.50%
2658,1,2,2,2,0,4,1,1.95%,5.50%
2659,2,2,3,3,0,4,1,1.95%,5.50%
2660,3,1,2,3,0,5,1,1.95%,5.50%
2661,2,3,2,3,0,3,1,1.95%,5.50%
2662,3,3,3,3,0,2,1,1.95%,5.50%
2663,2,2,3,2,0,3,1,1.95%,5.50%
2664,3,3,2,2,1,3,1,1.95%,5.50%
2665,3,3,2,2,1,4,1,1.95%,5.50%
2666,3,3,3,3,0,4,1,1.95%,5.50%
2667,4,2,3,3,0,5,1,1.95%,5.50%
2668,3,2,3,2,0,3,1,1.95%,5.50%
2669,2,3,2,3,0,4,1,1.95%,5.50%
2670,3,3,2,3,1,2,1,1.95%,5.50%
2671,3,3,3,2,1,1,0,1.95%,5.50%
2672,1,2,3,2,0,4,1,1.95%,5.50%
2673,3,2,3,2,0,3,1,1.95%,5.50%
2674,2,3,3,3,0,4,1,1.95%,5.50%
